% Model:              Micro_3DArray_v2.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 30 2025, 12:40
% Dimension:          3
% Nodes:              501
% Expressions:        5
% Description:        Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential, 
% Length unit:        m
% x                       y                        z                        ec.Ex (V/m)              ec.Ey (V/m)              ec.Ez (V/m)              V (V)                    d(ec.Ex,x) (V/m^2)
1.1999999999999999E-4     1.18E-4                  8.099999999999999E-5     11.303949012273335       15.11855686985615        12.25183323902786        0.003610944042379936     129148.95003323257
1.21E-4                   1.18E-4                  8.099999999999999E-5     12.720375732669709       13.903925865297197       12.861595564516847       0.0035988684499476432    1346738.7176761627
1.22E-4                   1.18E-4                  8.099999999999999E-5     13.920368975235306       12.382922663041114       13.518096106150438       0.003585555867733728     2229494.855540991
1.2299999999999998E-4     1.18E-4                  8.099999999999999E-5     16.149863830776553       11.408417879041025       13.703352531492897       0.0035705207513307227    2229494.855540991
1.24E-4                   1.18E-4                  8.099999999999999E-5     19.087601078307898       10.900128016594863       14.447416658929669       0.0035528935101704693    1973216.1513588428
1.25E-4                   1.18E-4                  8.099999999999999E-5     21.131485824215588       12.526542947134772       14.546841982520633       0.0035328125137052413    1958465.2134430408
1.26E-4                   1.18E-4                  8.099999999999999E-5     22.52233909257717        14.003970026716445       14.75225120235919        0.003510799162909178     1104169.7333667278
1.27E-4                   1.18E-4                  8.099999999999999E-5     23.62650882594494        16.239993308325325       15.314129780359735       0.003487724738949918     1104169.7333667278
1.28E-4                   1.18E-4                  8.099999999999999E-5     22.964343500374753       18.124043777263978       15.904514890213079       0.0034642564692939424    -1087026.6071047783
1.29E-4                   1.18E-4                  8.099999999999999E-5     22.779200564420933       19.30661693328173        15.785876709319382       0.0034415468327889344    -458707.2428789139
1.3E-4                    1.18E-4                  8.099999999999999E-5     21.66888770236119        20.447325374742455       16.531775756890283       0.0034191865808599316    65454.390208244324
1.3099999999999999E-4     1.18E-4                  8.099999999999999E-5     21.685727323865535       20.384137701296318       16.94175918093117        0.003397496792198005     -24649.864860773087
1.3199999999999998E-4     1.18E-4                  8.099999999999999E-5     21.66107745900436        20.165628858897993       17.195145611317187       0.00337582338980657      -24649.864860773087
1.33E-4                   1.18E-4                  8.099999999999999E-5     23.09943285786244        19.957875402544687       16.593309079649885       0.0033538428057399944    828306.9969863892
1.34E-4                   1.18E-4                  8.099999999999999E-5     23.828495312818404       19.639417556641064       16.382051242404714       0.00333080230440769      2731624.7093679905
1.35E-4                   1.18E-4                  8.099999999999999E-5     25.006545523807233       19.14483844963928        14.52327864239345        0.003306173474333417     597589.0300120115
1.36E-4                   1.18E-4                  8.099999999999999E-5     25.448894991473765       18.53289051856285        11.597175524868817       0.0032807857539201217    -675336.8387435675
1.37E-4                   1.18E-4                  8.099999999999999E-5     24.95289742966446        17.951134924486723       8.228535980529614        0.003255632689826194     -299756.21012341976
1.38E-4                   1.18E-4                  8.099999999999999E-5     22.924506581529613       16.85270337420684        5.0746401752703605       0.0032313089971392882    -4107240.608324349
1.39E-4                   1.18E-4                  8.099999999999999E-5     19.293104027625418       16.269093075328783       4.0477690357492975       0.0032103014990277753    -3340999.1508646607
1.4E-4                    1.18E-4                  8.099999999999999E-5     16.506670097262372       15.256127599002639       3.7614957356513514       0.003192467222552496     -2621141.239463687
1.4099999999999998E-4     1.18E-4                  8.099999999999999E-5     14.143772482039656       14.772866158029075       4.494101415973976        0.003177304488558084     -1685772.9501092434
1.4199999999999998E-4     1.18E-4                  8.099999999999999E-5     12.574381413312267       14.08253339723251        5.585435331646067        0.0031639651455838756    -1521864.4908299
1.43E-4                   1.18E-4                  8.099999999999999E-5     11.496058520776023       13.168899989355856       6.926558446530819        0.0031520770430460672    -238252.16101197898
1.44E-4                   1.18E-4                  8.099999999999999E-5     11.387081744765737       12.039648968826555       7.993054129797054        0.0031406800702415334    172143.70318460464
1.45E-4                   1.18E-4                  8.099999999999999E-5     11.689340601777872       10.93625178792928        8.819753642168394        0.0031292552949752656    687080.2467541248
1.46E-4                   1.18E-4                  8.099999999999999E-5     12.894902351355086       10.236656313342564       9.338068592768934        0.0031171848786190914    505124.4919908047
1.47E-4                   1.18E-4                  8.099999999999999E-5     14.056275691135511       8.632297526570483        9.926194802737257        0.0031040168014730626    2660269.0861973763
1.48E-4                   1.18E-4                  8.099999999999999E-5     15.744483815009715       8.302723696879994        10.346548339171747       0.003089071399902631     1590061.1949739456
1.49E-4                   1.18E-4                  8.099999999999999E-5     17.778722292226234       8.319285540913114        10.974450480119799       0.0030724416662560477    2340868.313550949
1.5E-4                    1.18E-4                  8.099999999999999E-5     19.637283549001268       9.553466995944746        11.203972607555045       0.0030535865765482185    1320417.9970636368
1.5099999999999998E-4     1.18E-4                  8.099999999999999E-5     20.688281988024983       11.39169956303158        11.63116661609854        0.003033328174751062     774678.8842816353
1.5199999999999998E-4     1.18E-4                  8.099999999999999E-5     20.538478310042706       12.891614801515516       11.875892894060598       0.003012314817797923     -62427.591464072466
1.53E-4                   1.18E-4                  8.099999999999999E-5     20.813274814877587       14.660475274654914       12.552865977760916       0.00299147911191025      -374723.82180547714
1.54E-4                   1.18E-4                  8.099999999999999E-5     20.172416083953692       15.676575322942028       12.61208349520718        0.002970904294804979     -1051285.6061692238
1.55E-4                   1.18E-4                  8.099999999999999E-5     19.270111729982336       16.100018159656074       12.990540259457092       0.0029512184803049007    -767029.8603645489
1.56E-4                   1.18E-4                  8.099999999999999E-5     19.061359484957734       16.20817221862859        13.407688388796686       0.002932139124313399     6962.138481974602
1.57E-4                   1.18E-4                  8.099999999999999E-5     19.152594472455462       16.200053316143027       13.564068427344623       0.002913007734302937     374054.5290117264
1.58E-4                   1.18E-4                  8.099999999999999E-5     19.760535856335622       15.840190694287344       13.635283293541761       0.0028936245670546923    1000966.3831402063
1.59E-4                   1.18E-4                  8.099999999999999E-5     21.032409598272324       15.351662844546468       13.298899951452768       0.0028732666879239576    897190.7028652877
1.5999999999999999E-4     1.18E-4                  8.099999999999999E-5     21.929600301137697       15.066129068963676       11.95432757145494        0.0028517856829742526    897190.7028652877
1.6099999999999998E-4     1.18E-4                  8.099999999999999E-5     22.057892704543065       14.956043519413925       9.10785598306984         0.0028290948133815955    -123774.59606337547
1.6199999999999998E-4     1.18E-4                  8.099999999999999E-5     22.41482501091872        14.081932250075113       6.970545360498079        0.002806358882124156     -1259025.3938570023
1.63E-4                   1.18E-4                  8.099999999999999E-5     20.877802091275896       13.419737450581806       4.3835169419103295       0.0027846458096090015    -1716759.3447032124
1.64E-4                   1.18E-4                  8.099999999999999E-5     18.079349086544084       12.60614463583272        2.8337783186245815       0.0027651381843773384    -2974281.252894342
1.65E-4                   1.18E-4                  8.099999999999999E-5     15.528985604315324       11.819819858519168       2.270367906166257        0.0027483955332125577    -2823093.453366637
1.66E-4                   1.18E-4                  8.099999999999999E-5     13.266905277072304       11.124873577776668       2.7735156137729007       0.002734099671872778     -1407470.0404862761
1.67E-4                   1.18E-4                  8.099999999999999E-5     11.993150652326591       10.433682890829644       3.6157521961979318       0.0027215302005718874    -1400714.3882832527
1.68E-4                   1.18E-4                  8.099999999999999E-5     10.958538915312019       9.643011036407271        4.810355207142663        0.00271017621891849      -463214.39840111136
1.69E-4                   1.18E-4                  8.099999999999999E-5     11.04304101114667        8.88202113085481         5.550054022921358        0.002699208488533905     -10491.732025921345
1.6999999999999999E-4     1.18E-4                  8.099999999999999E-5     11.357944143515567       7.76277969144401         6.492531050572333        0.0026881614897063576    859705.9520351887
1.7099999999999998E-4     1.18E-4                  8.099999999999999E-5     11.805536838959952       7.041498707368728        6.967328864945209        0.002676623622328912     589806.0248742104
1.7199999999999998E-4     1.18E-4                  8.099999999999999E-5     12.979462931285298       6.349757770040014        7.63681383410119         0.002664418869109008     1657759.4625643492
1.73E-4                   1.18E-4                  8.099999999999999E-5     14.637222393850212       6.09871350319435         7.903334657651154        0.002650610526446441     1657759.4625643492
1.74E-4                   1.18E-4                  8.099999999999999E-5     15.913831592721294       6.345272649813978        8.291137885932471        0.0026351692173438514    2469489.418412715
1.75E-4                   1.18E-4                  8.099999999999999E-5     17.812619062895692       7.524777191727111        8.732017896655407        0.0026181695295871663    937510.3029091358
1.76E-4                   1.18E-4                  8.099999999999999E-5     18.75012936580538        8.853833277737408        8.882577006252404        0.0025998881553728156    937510.3029091358
1.77E-4                   1.18E-4                  8.099999999999999E-5     18.65932470923748        10.331198815764992       9.359439174096565        0.0025811552131662944    -238793.2063612193
1.78E-4                   1.18E-4                  8.099999999999999E-5     18.13209022169849        11.369457064073913       9.110318055307289        0.0025626559692966135    -566718.4192421436
1.79E-4                   1.18E-4                  8.099999999999999E-5     17.507939662524336       12.454738799481717       10.033201739751462       0.0025449646659745514    -564604.9906640723
1.7999999999999998E-4     1.18E-4                  8.099999999999999E-5     17.050501913100902       12.55916400563865        10.218279127938601       0.002527697946021699     -564099.3407518864
1.8099999999999998E-4     1.18E-4                  8.099999999999999E-5     16.4834989388404         12.965376173808806       10.774551542534038       0.002510929817646674     -438303.84886050224
1.8199999999999998E-4     1.18E-4                  8.099999999999999E-5     16.867509855263506       12.703628025990156       11.224290317396562       0.002494352773939402     211347.27592682838
1.83E-4                   1.18E-4                  8.099999999999999E-5     17.078857131189864       12.55381759135733        11.187831454401891       0.0024773795904461755    211347.27592682838
1.84E-4                   1.18E-4                  8.099999999999999E-5     18.411490834294952       12.107248545421442       10.731897231475747       0.0024595994175376557    685503.4435836598
1.85E-4                   1.18E-4                  8.099999999999999E-5     19.096994277878558       11.80524927766001        9.730394349785302        0.002440845174981568     685503.4435836598
1.86E-4                   1.18E-4                  8.099999999999999E-5     20.269681525252906       11.226345957045709       7.94578104516313         0.0024212421039262145    1393597.8691984415
